# BUSCO version is: 5.4.5 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
26111at4891	Duplicated	tig00000018	691432	692370	+	441.0	248	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	tig00000037	87732	88664	-	431.0	245	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	tig00000022	120679	122070	-	377.3	257	https://www.orthodb.org/v10?query=26130at4891	fungal pheromone STE3G-protein-coupled receptor
26134at4891	Complete	tig00000005	81102	83501	+	451.2	478	https://www.orthodb.org/v10?query=26134at4891	AP complex subunit beta
26145at4891	Complete	tig00000038	216334	216951	+	321.4	163	https://www.orthodb.org/v10?query=26145at4891	Small GTPase superfamily
26165at4891	Complete	tig00000037	124171	124995	+	381.7	239	https://www.orthodb.org/v10?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	tig00000014	777580	778350	+	234.6	175	https://www.orthodb.org/v10?query=26166at4891	similar to Saccharomyces cerevisiae YBR290W BSD2 Heavy metal ion homeostasis protein
26198at4891	Complete	tig00000001	1054481	1055920	-	369.8	280	https://www.orthodb.org/v10?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	tig00000078	40633	42723	+	602.1	467	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	tig00000001	1411589	1412470	+	167.7	168	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	tig00000001	457540	458706	-	213.7	164	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	tig00000037	236892	238025	+	116.7	302	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	tig00000061	280774	281493	+	307.4	192	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	tig00000038	208459	209301	+	375.8	221	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	tig00000078	504264	505298	+	326.6	260	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	tig00000023	415815	416885	+	265.5	277	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	tig00000010	469341	469934	+	250.5	165	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	tig00000012	245967	247388	-	208.6	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	tig00000037	77006	81265	-	380.9	746	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	tig00000007	373558	374193	-	253.4	173	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Duplicated	tig00000023	460322	461041	+	418.0	182	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26413at4891	Duplicated	tig00000026	10648	11328	-	355.6	157	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	tig00000007	600737	601558	-	372.8	191	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	tig00000007	362683	364524	+	525.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	tig00000001	527252	527806	+	224.9	155	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	tig00000001	1069965	1070801	-	143.0	174	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	tig00000018	614744	615466	+	271.9	197	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	tig00000078	407040	408455	+	265.1	146	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	tig00000023	321423	323243	+	392.0	370	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	tig00000014	733395	734348	+	271.1	211	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	tig00000031	285409	286404	-	224.5	239	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	tig00000023	404210	405688	-	325.7	341	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	tig00000001	263982	264776	-	224.5	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	tig00000031	307537	310791	+	626.0	650	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	tig00000061	561980	562693	+	334.9	192	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	tig00000022	55628	56386	+	257.3	200	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	tig00000005	352976	353917	-	126.4	189	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	tig00000018	508867	509769	+	219.7	195	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	tig00000005	432992	434359	-	232.4	211	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	tig00000001	831029	831739	-	261.6	192	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	tig00000010	376325	377392	+	303.1	257	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	tig00000022	284619	285266	-	182.4	144	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	tig00000005	161005	161772	+	288.1	191	https://www.orthodb.org/v10?query=26729at4891	translation protein
26743at4891	Complete	tig00000007	402543	403532	+	245.6	215	https://www.orthodb.org/v10?query=26743at4891	Ferredoxin reductase-type FAD-binding domain
26745at4891	Complete	tig00000034	244155	245123	+	232.4	190	https://www.orthodb.org/v10?query=26745at4891	Putative 25S rRNA (Uracil2843-N3)-methyltransferase
26758at4891	Complete	tig00000014	739665	740918	+	278.4	280	https://www.orthodb.org/v10?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	tig00000001	1364394	1365350	+	292.1	249	https://www.orthodb.org/v10?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	tig00000078	471326	471898	+	323.8	157	https://www.orthodb.org/v10?query=26792at4891	Small GTPase superfamily
26808at4891	Complete	tig00000005	547491	548141	+	195.0	156	https://www.orthodb.org/v10?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	tig00000001	1086841	1088844	-	258.1	285	https://www.orthodb.org/v10?query=26866at4891	UBA-like superfamily
26880at4891	Complete	tig00000010	337244	338071	-	328.0	204	https://www.orthodb.org/v10?query=26880at4891	isopentenyl-diphosphate delta-isomerase
26885at4891	Complete	tig00000001	115449	116480	+	282.6	206	https://www.orthodb.org/v10?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit NUS1
26894at4891	Complete	tig00000012	482198	483250	+	225.8	192	https://www.orthodb.org/v10?query=26894at4891	P-loop containing nucleoside triphosphate hydrolase protein
26895at4891	Complete	tig00000005	891219	892277	-	217.3	219	https://www.orthodb.org/v10?query=26895at4891	terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	tig00000031	278542	279384	+	239.6	207	https://www.orthodb.org/v10?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	tig00000001	1091332	1092429	+	420.5	302	https://www.orthodb.org/v10?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	tig00000010	163670	165589	-	183.9	401	https://www.orthodb.org/v10?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	tig00000001	376398	377168	-	187.7	189	https://www.orthodb.org/v10?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	tig00000023	209087	209866	-	322.8	184	https://www.orthodb.org/v10?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	tig00000005	598476	599444	-	223.8	219	https://www.orthodb.org/v10?query=27092at4891	Ethanolamine-phosphate cytidylyltransferase
27104at4891	Complete	tig00000022	532817	534067	-	401.3	340	https://www.orthodb.org/v10?query=27104at4891	Nucleosome assembly protein
27126at4891	Complete	tig00000014	723698	724528	+	156.5	204	https://www.orthodb.org/v10?query=27126at4891	Ribonuclease P protein subunit
27132at4891	Complete	tig00000001	917358	918233	+	334.3	228	https://www.orthodb.org/v10?query=27132at4891	ribosomal protein L5
27140at4891	Complete	tig00000012	605718	606914	+	272.8	283	https://www.orthodb.org/v10?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	tig00000001	791298	792341	-	219.9	222	https://www.orthodb.org/v10?query=27141at4891	Kinase
27202at4891	Complete	tig00000007	642546	643829	-	258.3	284	https://www.orthodb.org/v10?query=27202at4891	PIN domain
27209at4891	Complete	tig00000078	530421	532142	-	645.3	459	https://www.orthodb.org/v10?query=27209at4891	WD40-repeat-containing domain
27291at4891	Complete	tig00000010	622800	623930	-	289.8	244	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27320at4891	Complete	tig00000001	1311812	1313341	+	370.1	361	https://www.orthodb.org/v10?query=27320at4891	GPI-anchor transamidase activity
27323at4891	Complete	tig00000012	664475	667671	-	396.8	532	https://www.orthodb.org/v10?query=27323at4891	Ankyrin repeat-containing domain
27330at4891	Complete	tig00000010	148253	148792	+	304.3	161	https://www.orthodb.org/v10?query=27330at4891	Small COPII coat GTPase SAR1
27339at4891	Complete	tig00000012	705981	706715	+	242.0	202	https://www.orthodb.org/v10?query=27339at4891	ribosomal protein L4
27342at4891	Complete	tig00000001	1305058	1305873	-	243.7	185	https://www.orthodb.org/v10?query=27342at4891	Eukaryotic translation initiation factor 3 subunit G
27370at4891	Complete	tig00000018	388379	390913	+	329.6	419	https://www.orthodb.org/v10?query=27370at4891	Spindle pole body component
27389at4891	Complete	tig00000083	162384	163238	+	227.3	188	https://www.orthodb.org/v10?query=27389at4891	F-actin-capping protein subunit alpha/beta
27431at4891	Complete	tig00000022	381989	382657	+	249.8	188	https://www.orthodb.org/v10?query=27431at4891	Uncharacterized hydrolase
27435at4891	Complete	tig00000014	297084	297767	-	264.4	175	https://www.orthodb.org/v10?query=27435at4891	Pyridoxamine 5'-phosphate oxidase
27475at4891	Complete	tig00000012	331001	332413	+	237.0	181	https://www.orthodb.org/v10?query=27475at4891	Ssh4-like, SPRY domain
27496at4891	Complete	tig00000012	34533	35234	-	316.7	190	https://www.orthodb.org/v10?query=27496at4891	Proteasome endopeptidase complex
27505at4891	Complete	tig00000010	685401	686213	-	154.1	175	https://www.orthodb.org/v10?query=27505at4891	DnaJ domain
27533at4891	Complete	tig00000005	208234	208971	-	291.8	199	https://www.orthodb.org/v10?query=27533at4891	Exoribonuclease, phosphorolytic domain 1
27535at4891	Complete	tig00000014	536419	537144	+	192.5	158	https://www.orthodb.org/v10?query=27535at4891	Bacterial bifunctional deaminase-reductase
27547at4891	Complete	tig00000034	131941	133233	+	199.3	207	https://www.orthodb.org/v10?query=27547at4891	Histone acetyltransferase
27558at4891	Complete	tig00000012	773617	774216	+	248.1	163	https://www.orthodb.org/v10?query=27558at4891	Small GTPase
27561at4891	Complete	tig00000005	645050	646543	-	366.9	304	https://www.orthodb.org/v10?query=27561at4891	N-end rule aminoacyl transferase
27570at4891	Complete	tig00000078	368209	368985	-	272.2	193	https://www.orthodb.org/v10?query=27570at4891	Protein N-terminal and lysine N-methyltransferase EFM7
27676at4891	Complete	tig00000061	299810	300715	-	422.9	243	https://www.orthodb.org/v10?query=27676at4891	Translation initiation factor 2, alpha subunit
27703at4891	Complete	tig00000018	439707	440339	-	254.5	141	https://www.orthodb.org/v10?query=27703at4891	Atypical dual-specificity phosphatase Siw14-like
27717at4891	Complete	tig00000001	1177429	1179342	-	217.8	310	https://www.orthodb.org/v10?query=27717at4891	RNA polymerase III type 2 promoter sequence-specific DNA binding
27724at4891	Complete	tig00000061	176021	176992	+	395.0	257	https://www.orthodb.org/v10?query=27724at4891	Deoxyhypusine hydroxylase
27753at4891	Complete	tig00000037	108240	109964	-	442.0	370	https://www.orthodb.org/v10?query=27753at4891	putative membrane protein
27755at4891	Complete	tig00000001	1203503	1204072	+	285.0	177	https://www.orthodb.org/v10?query=27755at4891	EF-hand
27769at4891	Complete	tig00000018	421234	421890	+	208.7	153	https://www.orthodb.org/v10?query=27769at4891	yeats-domain-containing protein
27816at4891	Duplicated	tig00000001	631328	632077	-	337.0	204	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	tig00000023	533456	534187	-	332.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	tig00000024	16865	17596	+	332.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27845at4891	Complete	tig00000010	777165	778397	+	488.4	335	https://www.orthodb.org/v10?query=27845at4891	Methylthioribose-1-phosphate isomerase
27851at4891	Complete	tig00000018	575660	576457	+	269.8	142	https://www.orthodb.org/v10?query=27851at4891	Atypical dual-specificity phosphatase Siw14-like
27862at4891	Complete	tig00000005	962572	964149	-	316.5	195	https://www.orthodb.org/v10?query=27862at4891	MT-A70-like
27863at4891	Missing
27869at4891	Complete	tig00000023	179308	179892	+	301.3	173	https://www.orthodb.org/v10?query=27869at4891	Proteasome, subunit alpha/beta
27875at4891	Complete	tig00000010	761669	762325	+	227.5	157	https://www.orthodb.org/v10?query=27875at4891	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
27888at4891	Complete	tig00000010	280687	281532	+	92.0	129	https://www.orthodb.org/v10?query=27888at4891	Autophagy protein 5
27889at4891	Complete	tig00000018	626123	626935	-	338.4	209	https://www.orthodb.org/v10?query=27889at4891	Mitochondrial carrier
27915at4891	Complete	tig00000010	266641	268713	-	360.2	354	https://www.orthodb.org/v10?query=27915at4891	Kinesin-like protein
27927at4891	Complete	tig00000031	95278	95958	-	247.2	177	https://www.orthodb.org/v10?query=27927at4891	Transmembrane adaptor Erv26
27928at4891	Missing
27940at4891	Complete	tig00000012	860760	861578	+	227.6	180	https://www.orthodb.org/v10?query=27940at4891	Signal recognition particle SEC65 subunit
27981at4891	Complete	tig00000007	838226	839008	+	163.7	174	https://www.orthodb.org/v10?query=27981at4891	tetrapyrrole biosynthesis, uroporphyrinogen III synthase
27991at4891	Complete	tig00000061	159228	160103	+	158.5	206	https://www.orthodb.org/v10?query=27991at4891	Tetratricopeptide repeat
27998at4891	Complete	tig00000014	716196	717119	+	351.5	210	https://www.orthodb.org/v10?query=27998at4891	Ribosomal protein S5 domain 2-type fold
28029at4891	Complete	tig00000005	293050	294291	+	245.5	156	https://www.orthodb.org/v10?query=28029at4891	Gar2, RNA recognition motif 1
28032at4891	Complete	tig00000014	707822	709267	-	509.9	369	https://www.orthodb.org/v10?query=28032at4891	Bystin
28037at4891	Complete	tig00000078	287721	288680	-	365.9	232	https://www.orthodb.org/v10?query=28037at4891	Fibronectin type III
28051at4891	Complete	tig00000001	576119	576688	-	237.1	164	https://www.orthodb.org/v10?query=28051at4891	acyl-CoA N-acyltransferase
28058at4891	Complete	tig00000005	254262	255005	+	264.4	172	https://www.orthodb.org/v10?query=28058at4891	Protein YIP
28072at4891	Duplicated	tig00000023	470081	471229	+	367.4	303	https://www.orthodb.org/v10?query=28072at4891	Membrane  insertase YidC/ALB3/OXA1/COX18
28072at4891	Duplicated	tig00000026	412	1560	-	367.4	303	https://www.orthodb.org/v10?query=28072at4891	Membrane  insertase YidC/ALB3/OXA1/COX18
28089at4891	Complete	tig00000034	300597	301871	+	286.0	286	https://www.orthodb.org/v10?query=28089at4891	Heat shock protein DnaJ, cysteine-rich domain
28105at4891	Complete	tig00000014	556837	557385	-	306.9	159	https://www.orthodb.org/v10?query=28105at4891	Small GTPase superfamily, ARF/SAR type
28115at4891	Complete	tig00000031	65995	66870	+	261.8	216	https://www.orthodb.org/v10?query=28115at4891	Chalcone isomerase
28127at4891	Complete	tig00000007	870990	872414	+	203.8	281	https://www.orthodb.org/v10?query=28127at4891	putative acyltransferase
28151at4891	Complete	tig00000061	290148	291332	-	420.0	301	https://www.orthodb.org/v10?query=28151at4891	glycosyltransferase family 50 protein
28165at4891	Complete	tig00000014	183779	185467	+	337.0	358	https://www.orthodb.org/v10?query=28165at4891	RFT1
28180at4891	Complete	tig00000018	220294	221352	-	430.4	237	https://www.orthodb.org/v10?query=28180at4891	Protein URE2
