ID or #		Start	End	Type	Contig
gene-YLL019C		105686	107899	complete	tig00000034:91365-93578
rna-NM_001181839.1		105686	107899	complete	tig00000034:91365-93578
exon-NM_001181839.1-1		105686	107899	complete	tig00000034:91365-93578
cds-NP_013081.1		105686	107899	complete	tig00000034:91365-93578
gene-YLL018C-A		108676	108972	complete	tig00000034:94355-94651
rna-NM_001184338.1		108676	108972	complete	tig00000034:94355-94651
exon-NM_001184338.1-1		108676	108972	complete	tig00000034:94355-94651
cds-NP_013082.1		108676	108972	complete	tig00000034:94355-94651
gene-YLL018C		109902	111575	complete	tig00000034:95581-97254
rna-NM_001181838.1		109902	111575	complete	tig00000034:95581-97254
exon-NM_001181838.1-1		109902	111575	complete	tig00000034:95581-97254
cds-NP_013083.1		109902	111575	complete	tig00000034:95581-97254
gene-YLL017W		112234	112545	complete	tig00000034:97913-98224
rna-YLL017W		112234	112545	complete	tig00000034:97913-98224
exon-YLL017W-1		112234	112545	complete	tig00000034:97913-98224
gene-YLL016W		112847	115993	complete	tig00000034:98526-101672
rna-YLL016W		112847	115993	complete	tig00000034:98526-101672
exon-YLL016W-1		112847	115993	complete	tig00000034:98526-101672
gene-YLL015W		116432	121111	complete	tig00000034:102111-106790
rna-NM_001181835.1		116432	121111	complete	tig00000034:102111-106790
exon-NM_001181835.1-1		116432	121111	complete	tig00000034:102111-106790
cds-NP_013086.1		116432	121111	complete	tig00000034:102111-106790
gene-YLL014W		121322	121648	complete	tig00000034:107001-107327
rna-NM_001181834.1		121322	121648	complete	tig00000034:107001-107327
exon-NM_001181834.1-1		121322	121648	complete	tig00000034:107001-107327
cds-NP_013087.1		121322	121648	complete	tig00000034:107001-107327
gene-YLL013C		122075	124714	complete	tig00000034:107754-110393
rna-NM_001181833.1		122075	124714	complete	tig00000034:107754-110393
exon-NM_001181833.1-1		122075	124714	complete	tig00000034:107754-110393
cds-NP_013088.1		122075	124714	complete	tig00000034:107754-110393
gene-YLL012W		125534	127255	complete	tig00000034:111213-112934
rna-NM_001181832.1		125534	127255	complete	tig00000034:111213-112934
exon-NM_001181832.1-1		125534	127255	complete	tig00000034:111213-112934
cds-NP_013089.1		125534	127255	complete	tig00000034:111213-112934
gene-YLL011W		127523	128992	complete	tig00000034:113202-114671
rna-NM_001181831.1		127523	128992	complete	tig00000034:113202-114671
exon-NM_001181831.1-1		127523	128992	complete	tig00000034:113202-114671
cds-NP_013090.1		127523	128992	complete	tig00000034:113202-114671
gene-YLL010C		129330	130613	complete	tig00000034:115009-116292
rna-NM_001181830.1		129330	130613	complete	tig00000034:115009-116292
exon-NM_001181830.1-1		129330	130613	complete	tig00000034:115009-116292
cds-NP_013091.1		129330	130613	complete	tig00000034:115009-116292
gene-YLL009C		131205	131414	complete	tig00000034:116884-117093
rna-NM_001181829.1		131205	131414	complete	tig00000034:116884-117093
exon-NM_001181829.1-1		131205	131414	complete	tig00000034:116884-117093
cds-NP_013092.1		131205	131414	complete	tig00000034:116884-117093
gene-YLL008W		131729	133987	complete	tig00000034:117408-119666
rna-NM_001181828.1		131729	133987	complete	tig00000034:117408-119666
exon-NM_001181828.1-1		131729	133987	complete	tig00000034:117408-119666
cds-NP_013093.1		131729	133987	complete	tig00000034:117408-119666
gene-YLL007C		134302	136299	complete	tig00000034:119981-121978
rna-NM_001181827.1		134302	136299	complete	tig00000034:119981-121978
exon-NM_001181827.1-1		134302	136299	complete	tig00000034:119981-121978
cds-NP_013094.1		134302	136299	complete	tig00000034:119981-121978
gene-YLL006W-A		136345	136521	complete	tig00000034:122024-122200
rna-NM_001184559.1		136345	136521	complete	tig00000034:122024-122200
exon-NM_001184559.1-1		136345	136521	complete	tig00000034:122024-122200
cds-NP_878116.1		136345	136521	complete	tig00000034:122024-122200
gene-YLL006W		136586	137866	complete	tig00000034:122265-123545
rna-NM_001181826.1		136586	137866	complete	tig00000034:122265-123545
exon-NM_001181826.1-1		136586	137866	complete	tig00000034:122265-123545
cds-NP_013095.1		136586	137866	complete	tig00000034:122265-123545
gene-YLL005C		137940	140546	complete	tig00000034:123619-126225
rna-NM_001181825.1		137940	140546	complete	tig00000034:123619-126225
exon-NM_001181825.1-1		137940	140546	complete	tig00000034:123619-126225
cds-NP_013096.1		137940	140546	complete	tig00000034:123619-126225
id-NC_001144.5:138185..139164		138185	139164	complete	tig00000034:123864-124843
gene-YLL004W		141073	142923	complete	tig00000034:126752-128602
rna-NM_001181824.1		141073	142923	complete	tig00000034:126752-128602
exon-NM_001181824.1-1		141073	142923	complete	tig00000034:126752-128602
cds-NP_013097.1		141073	142923	complete	tig00000034:126752-128602
gene-YLL003W		143201	146041	complete	tig00000034:128880-131720
rna-NM_001181823.1		143201	146041	complete	tig00000034:128880-131720
exon-NM_001181823.1-1		143201	146041	complete	tig00000034:128880-131720
cds-NP_013098.1		143201	146041	complete	tig00000034:128880-131720
gene-YLL002W		146291	147601	complete	tig00000034:131970-133280
rna-NM_001181822.1		146291	147601	complete	tig00000034:131970-133280
exon-NM_001181822.1-1		146291	147601	complete	tig00000034:131970-133280
cds-NP_013099.1		146291	147601	complete	tig00000034:131970-133280
gene-YLL001W		147890	150163	complete	tig00000034:133569-135842
rna-NM_001181821.1		147890	150163	complete	tig00000034:133569-135842
exon-NM_001181821.1-1		147890	150163	complete	tig00000034:133569-135842
cds-NP_013100.1		147890	150163	complete	tig00000034:133569-135842
id-NC_001144.5:150828..150947		150828	150947	complete	tig00000034:136711-136830
id-NC_001144.5:150828..150852		150828	150852	complete	tig00000034:136711-136735
id-NC_001144.5:150853..150937		150853	150937	complete	tig00000034:136736-136820
id-NC_001144.5:150938..150947		150938	150947	complete	tig00000034:136821-136830
id-NC_001144.5:150947..151389		150947	151389	complete	tig00000034:136830-137272
gene-YLR001C		151389	153977	complete	tig00000034:137272-139860
rna-NM_001181888.1		151389	153977	complete	tig00000034:137272-139860
exon-NM_001181888.1-1		151389	153977	complete	tig00000034:137272-139860
cds-NP_013101.1		151389	153977	complete	tig00000034:137272-139860
gene-YLR002C		154343	156334	complete	tig00000034:140226-142217
rna-NM_001181889.1		154343	156334	complete	tig00000034:140226-142217
exon-NM_001181889.1-1		154343	156334	complete	tig00000034:140226-142217
cds-NP_013102.1		154343	156334	complete	tig00000034:140226-142217
id-NC_001144.5:156648..156884		156648	156884	complete	tig00000034:142531-142767
gene-YLR003C		156855	157730	complete	tig00000034:142738-143613
rna-NM_001181890.1		156855	157730	complete	tig00000034:142738-143613
exon-NM_001181890.1-1		156855	157730	complete	tig00000034:142738-143613
cds-NP_013103.1		156855	157730	complete	tig00000034:142738-143613
gene-YLR004C		157934	159505	complete	tig00000034:143817-145388
rna-NM_001181891.1		157934	159505	complete	tig00000034:143817-145388
exon-NM_001181891.1-1		157934	159505	complete	tig00000034:143817-145388
cds-NP_013104.1		157934	159505	complete	tig00000034:143817-145388
gene-YLR005W		160049	161434	complete	tig00000034:145932-147317
rna-NM_001181892.1		160049	161434	complete	tig00000034:145932-147317
exon-NM_001181892.1-1		160049	161434	complete	tig00000034:145932-147317
cds-NP_013105.1		160049	161434	complete	tig00000034:145932-147317
gene-YLR006C		161755	163893	complete	tig00000034:147638-149776
rna-NM_001181893.1		161755	163893	complete	tig00000034:147638-149776
exon-NM_001181893.1-1		161755	163893	complete	tig00000034:147638-149776
cds-NP_013106.1		161755	163893	complete	tig00000034:147638-149776
gene-YLR007W		164392	165402	complete	tig00000034:150275-151285
rna-NM_001181894.1		164392	165402	complete	tig00000034:150275-151285
exon-NM_001181894.1-1		164392	165402	complete	tig00000034:150275-151285
cds-NP_013107.1		164392	165402	complete	tig00000034:150275-151285
gene-YLR008C		165577	166083	complete	tig00000034:151460-151966
rna-NM_001181895.1		165577	166083	complete	tig00000034:151460-151966
exon-NM_001181895.1-1		165577	166083	complete	tig00000034:151460-151966
cds-NP_013108.1		165577	166083	complete	tig00000034:151460-151966
gene-YLR009W		166537	167136	complete	tig00000034:152420-153019
rna-NM_001181896.1		166537	167136	complete	tig00000034:152420-153019
exon-NM_001181896.1-1		166537	167136	complete	tig00000034:152420-153019
cds-NP_013109.1		166537	167136	complete	tig00000034:152420-153019
gene-YLR010C		167320	167802	complete	tig00000034:153203-153685
rna-NM_001181897.1		167320	167802	complete	tig00000034:153203-153685
exon-NM_001181897.1-1		167320	167802	complete	tig00000034:153203-153685
cds-NP_013110.1		167320	167802	complete	tig00000034:153203-153685
gene-YNCL0002C		167944	168025	complete	tig00000034:153827-153908
rna-YNCL0002C		167944	168025	complete	tig00000034:153827-153908
exon-YNCL0002C-1		167944	168025	complete	tig00000034:153827-153908
id-NC_001144.5:168043..168380		168043	168380	complete	tig00000034:153926-154263
gene-YLR011W		169103	169678	complete	tig00000034:154986-155561
rna-NM_001181898.1		169103	169678	complete	tig00000034:154986-155561
exon-NM_001181898.1-1		169103	169678	complete	tig00000034:154986-155561
cds-NP_013111.1		169103	169678	complete	tig00000034:154986-155561
gene-YLR012C		169982	170281	complete	tig00000034:155865-156164
rna-NM_001181899.1		169982	170281	complete	tig00000034:155865-156164
exon-NM_001181899.1-1		169982	170281	complete	tig00000034:155865-156164
cds-NP_013112.2		169982	170281	complete	tig00000034:155865-156164
gene-YLR013W		171339	171764	complete	tig00000034:157222-157647
rna-NM_001181900.1		171339	171764	complete	tig00000034:157222-157647
exon-NM_001181900.1-1		171339	171764	complete	tig00000034:157222-157647
cds-NP_013113.1		171339	171764	complete	tig00000034:157222-157647
gene-YLR014C		172268	174982	complete	tig00000034:158151-160865
rna-NM_001181901.1		172268	174982	complete	tig00000034:158151-160865
exon-NM_001181901.1-1		172268	174982	complete	tig00000034:158151-160865
cds-NP_013114.1		172268	174982	complete	tig00000034:158151-160865
gene-YLR015W		175227	176744	complete	tig00000034:161110-162627
rna-NM_001181902.1		175227	176744	complete	tig00000034:161110-162627
exon-NM_001181902.1-1		175227	176744	complete	tig00000034:161110-162627
cds-NP_013115.1		175227	176744	complete	tig00000034:161110-162627
gene-YLR016C		176802	177416	complete	tig00000034:162685-163299
rna-NM_001181903.1		176802	177416	complete	tig00000034:162685-163299
exon-NM_001181903.1-1		176802	177416	complete	tig00000034:162685-163299
cds-NP_013116.1		176802	177416	complete	tig00000034:162685-163299
gene-YLR017W		177608	178621	complete	tig00000034:163491-164504
rna-NM_001181904.1		177608	178621	complete	tig00000034:163491-164504
exon-NM_001181904.1-1		177608	178621	complete	tig00000034:163491-164504
cds-NP_013117.1		177608	178621	complete	tig00000034:163491-164504
gene-YLR018C		178707	179606	complete	tig00000034:164590-165489
rna-NM_001181905.1		178707	179606	complete	tig00000034:164590-165489
exon-NM_001181905.1-1		178707	179606	complete	tig00000034:164590-165489
cds-NP_013118.1		178707	179606	complete	tig00000034:164590-165489
gene-YLR019W		180288	181481	complete	tig00000034:166171-167364
rna-NM_001181906.1		180288	181481	complete	tig00000034:166171-167364
exon-NM_001181906.1-1		180288	181481	complete	tig00000034:166171-167364
cds-NP_013119.1		180288	181481	complete	tig00000034:166171-167364
gene-YLR020C		181789	183405	complete	tig00000034:167672-169288
rna-NM_001181907.1		181789	183405	complete	tig00000034:167672-169288
exon-NM_001181907.1-1		181789	183405	complete	tig00000034:167672-169288
cds-NP_013120.1		181789	183405	complete	tig00000034:167672-169288
gene-YLR021W		183623	184162	complete	tig00000034:169506-170045
rna-NM_001181908.1		183623	184162	complete	tig00000034:169506-170045
exon-NM_001181908.1-1		183623	184162	complete	tig00000034:169506-170045
cds-NP_013121.1		183623	184162	complete	tig00000034:169506-170045
gene-YLR022C		184174	184926	complete	tig00000034:170057-170809
rna-NM_001181909.1		184174	184926	complete	tig00000034:170057-170809
exon-NM_001181909.1-1		184174	184926	complete	tig00000034:170057-170809
cds-NP_013122.1		184174	184926	complete	tig00000034:170057-170809
gene-YLR023C		185498	187129	complete	tig00000034:171381-173012
rna-NM_001181910.1		185498	187129	complete	tig00000034:171381-173012
exon-NM_001181910.1-1		185498	187129	complete	tig00000034:171381-173012
cds-NP_013123.1		185498	187129	complete	tig00000034:171381-173012
gene-YLR024C		187663	193281	complete	tig00000034:173546-179164
rna-NM_001181911.2		187663	193281	complete	tig00000034:173546-179164
exon-NM_001181911.2-1		187663	193281	complete	tig00000034:173546-179164
cds-NP_013124.1		187663	193281	complete	tig00000034:173546-179164
gene-YLR025W		194452	195174	complete	tig00000034:180335-181057
rna-NM_001181912.1		194452	195174	complete	tig00000034:180335-181057
exon-NM_001181912.1-1		194452	195174	complete	tig00000034:180335-181057
cds-NP_013125.1		194452	195174	complete	tig00000034:180335-181057
gene-YLR026C		195450	196472	complete	tig00000034:181333-182355
rna-NM_001181913.1		195450	196472	complete	tig00000034:181333-182355
exon-NM_001181913.1-1		195450	196472	complete	tig00000034:181333-182355
cds-NP_013126.1		195450	196472	complete	tig00000034:181333-182355
gene-YLR027C		196829	198085	complete	tig00000034:182712-183968
rna-NM_001181914.1		196829	198085	complete	tig00000034:182712-183968
exon-NM_001181914.1-1		196829	198085	complete	tig00000034:182712-183968
cds-NP_013127.2		196829	198085	complete	tig00000034:182712-183968
gene-YNCL0003W		198784	199389	complete	tig00000034:184667-185272
rna-NR_132204.1		198784	199389	complete	tig00000034:184667-185272
exon-NR_132204.1-1		198784	199389	complete	tig00000034:184667-185272
gene-YLR028C		199540	201315	complete	tig00000034:185423-187198
rna-NM_001181915.1		199540	201315	complete	tig00000034:185423-187198
exon-NM_001181915.1-1		199540	201315	complete	tig00000034:185423-187198
cds-NP_013128.1		199540	201315	complete	tig00000034:185423-187198
gene-YLR029C		201976	202590	complete	tig00000034:187859-188473
rna-NM_001181916.1		201976	202590	complete	tig00000034:187859-188473
exon-NM_001181916.1-1		201976	202590	complete	tig00000034:187859-188473
cds-NP_013129.1		201976	202590	complete	tig00000034:187859-188473
gene-YLR030W		203290	204081	complete	tig00000034:189173-189964
rna-NM_001181917.1		203290	204081	complete	tig00000034:189173-189964
exon-NM_001181917.1-1		203290	204081	complete	tig00000034:189173-189964
cds-NP_013130.1		203290	204081	complete	tig00000034:189173-189964
gene-YLR031W		204225	204785	complete	tig00000034:190108-190668
rna-NM_001181918.1		204225	204785	complete	tig00000034:190108-190668
exon-NM_001181918.1-1		204225	204785	complete	tig00000034:190108-190668
cds-NP_013131.1		204225	204785	complete	tig00000034:190108-190668
gene-YLR032W		204991	208500	complete	tig00000034:190874-194383
rna-NM_001181919.1		204991	208500	complete	tig00000034:190874-194383
exon-NM_001181919.1-1		204991	208500	complete	tig00000034:190874-194383
cds-NP_013132.1		204991	208500	complete	tig00000034:190874-194383
gene-YLR033W		208761	210269	complete	tig00000034:194644-196152
rna-NM_001181920.1		208761	210269	complete	tig00000034:194644-196152
exon-NM_001181920.1-1		208761	210269	complete	tig00000034:194644-196152
cds-NP_013133.1		208761	210269	complete	tig00000034:194644-196152
gene-YLR034C		210512	211933	complete	tig00000034:196395-197816
rna-NM_001181921.2		210512	211933	complete	tig00000034:196395-197816
exon-NM_001181921.2-1		210512	211933	complete	tig00000034:196395-197816
cds-NP_013134.1		210512	211933	complete	tig00000034:196395-197816
gene-YLR035C		212369	214456	complete	tig00000034:198252-200339
rna-NM_001181922.1		212369	214456	complete	tig00000034:198252-200339
exon-NM_001181922.1-1		212369	214456	complete	tig00000034:198252-200339
cds-NP_013135.1		212369	214456	complete	tig00000034:198252-200339
gene-YNCL0004C		214883	214955	complete	tig00000034:200766-200838
rna-YNCL0004C		214883	214955	complete	tig00000034:200766-200838
exon-YNCL0004C-1		214883	214955	complete	tig00000034:200766-200838
id-NC_001144.5:221006..221266		221006	221266	complete	tig00000034:200925-201185
gene-YLR036C		221521	222132	complete	tig00000034:201440-202051
rna-NM_001181923.1		221521	222132	complete	tig00000034:201440-202051
exon-NM_001181923.1-1		221521	222132	complete	tig00000034:201440-202051
cds-NP_013137.1		221521	222132	complete	tig00000034:201440-202051
id-NC_001144.5:222220..222676		222220	222676	complete	tig00000034:202139-202595
gene-YLR037C		222685	223059	complete	tig00000034:202604-202978
rna-NM_001181924.1		222685	223059	complete	tig00000034:202604-202978
exon-NM_001181924.1-1		222685	223059	complete	tig00000034:202604-202978
cds-NP_013138.1		222685	223059	complete	tig00000034:202604-202978
gene-YLR038C		224921	225172	complete	tig00000034:204840-205091
rna-NM_001181925.1		224921	225172	complete	tig00000034:204840-205091
